C-SDB_TIT-0;C-W96-0;C-C93-2;F-ANK;F-UEB
199207;W96-6;18;51;51
199207;W96-6;19;398;1556
199207;W96-6;20;6294;12820
199207;W96-6;21;206;644
199207;W96-6;22;725;2100
199207;W96-6;23;473;2576
199207;W96-6;51;860;2605
199207;W96-6;24;17;87
199207;W96-6;25;4708;27591
199207;W96-6;26;261;814
199207;W96-6;27;1886;5323
199207;W96-6;28;44;139
199207;W96-6;29;125;478
199207;W96-6;31;1676;5522
199207;W96-6;32;3838;15502
199207;W96-6;52;428;1123
199207;W96-6;33;892;1241
199207;W96-6;34;29;117
199207;W96-6;17;78;378
199207;W96-6;59;147;355
199207;W96-6;36;57;159
199207;W96-6;38;3834;10051
199207;W96-6;39;8220;13198
199207;W96-6;16;1478;7100
199207;W96-6;57;35;564
199207;W96-6;58;146;1056
199207;W96-6;37;33;107
199207;W96-6;40;1937;4428
199207;W96-6;03;14;117
199207;W96-6;06;2033;13913
199207;W96-6;35;1948;4959
199207;W96-7;01;14322;87732
199207;W96-7;02;61210;249730
199207;W96-7;12;451026;3554310
199207;W96-7;56;149;612
199207;W96-7;04;1427;1786
199207;W96-7;05;5697;8954
199207;W96-7;50;60;307
199207;W96-7;07;2347;2748
199207;W96-7;08;72;194
199207;W96-7;11;18239;86024
199207;W96-7;13;2051;5803
199207;W96-7;14;56439;273744
199207;W96-7;15;1331;3543
199207;W96-7;30;130;757
199207;W96-7;18;954;6288
199207;W96-7;19;2220;6218
199207;W96-7;20;24357;86983
199207;W96-7;21;3865;6468
199207;W96-7;22;698;3146
199207;W96-7;23;3288;6763
199207;W96-7;51;99;444
199207;W96-7;24;1119;1353
199207;W96-7;25;75195;534325
199207;W96-7;26;5522;18402
199207;W96-7;27;1690;3453
199207;W96-7;28;551;663
199207;W96-7;29;57;168
199207;W96-7;31;21855;69201
199207;W96-7;32;48277;259703
199207;W96-7;52;178;288
199207;W96-7;33;9196;14675
199207;W96-7;34;428;727
199207;W96-7;17;859;965
199207;W96-7;59;2109;2337
199207;W96-7;36;166;428
199207;W96-7;38;2856;8406
199207;W96-7;39;24074;45992
199207;W96-7;16;43862;270064
199207;W96-7;57;42;150
199207;W96-7;58;2120;3889
199207;W96-7;37;1588;1886
199207;W96-7;40;9234;24026
199207;W96-7;03;32;142
199207;W96-7;06;58884;441597
199207;W96-7;35;3807;9896
199207;W96-8;01;4669;18206
199207;W96-8;02;21707;74789
199207;W96-8;12;105391;693712
199207;W96-8;56;50;109
199207;W96-8;04;17;26
199207;W96-8;05;86;236
199207;W96-8;50;69;315
199207;W96-8;07;29;37
199207;W96-8;08;55;272
199207;W96-8;11;1949;7705
199207;W96-8;13;311;596
199207;W96-8;14;11325;39955
199207;W96-8;15;71;97
199207;W96-8;30;41;159
199207;W96-8;18;53;511
199207;W96-8;19;239;626
199207;W96-8;20;2460;7822
199207;W96-8;21;137;313
199207;W96-8;22;344;1462
199207;W96-8;23;620;2673
199207;W96-8;51;57;138
199207;W96-8;24;20;62
199207;W96-8;25;10690;80754
199207;W96-8;26;562;1194
199207;W96-8;27;424;878
199207;W96-8;28;18;48
199207;W96-8;29;26;30
199207;W96-8;31;3993;10366
199207;W96-8;32;13476;57398
199207;W96-8;52;21;69
199207;W96-8;33;235;1045
199207;W96-8;34;26;53
199207;W96-8;17;11;61
199207;W96-8;59;12;12
199207;W96-8;36;85;165
199207;W96-8;38;946;2732
199207;W96-8;39;2207;4530
199207;W96-8;16;2094;8569
199207;W96-8;57;67;167
199207;W96-8;58;3;3
199207;W96-8;37;9;37
199207;W96-8;40;2709;7241
199207;W96-8;03;6;43
199207;W96-8;06;5694;42346
199207;W96-8;35;755;1858
199207;W96-9;02;26951;55753
199207;W96-9;12;54227;138093
199207;W96-9;56;2489;9100
199207;W96-9;04;866;1901
199207;W96-9;05;3131;7144
199207;W96-9;50;74;206
199207;W96-9;07;1620;3438
199207;W96-9;08;749;2301
199207;W96-9;11;2552;7545
199207;W96-9;13;1602;4938
199207;W96-9;14;12365;31628
199207;W96-9;15;1824;4873
199207;W96-9;30;2704;10068
199207;W96-9;18;325;850
199207;W96-9;19;3730;8123
199207;W96-9;20;24652;67709
199207;W96-9;21;13403;31284
199207;W96-9;22;2609;6831
199207;W96-9;23;3332;7850
199207;W96-9;51;582;1791
199207;W96-9;24;1633;3467
199207;W96-9;25;6660;20113
199207;W96-9;26;1709;4454
199207;W96-9;27;6555;15281
199207;W96-9;28;979;2422
199207;W96-9;29;990;2439
199207;W96-9;31;7605;20740
199207;W96-9;32;9537;26829
199207;W96-9;52;643;2021
199207;W96-9;33;15061;37478
199207;W96-9;34;786;1859
199207;W96-9;17;722;1763
199207;W96-9;59;5905;9722
199207;W96-9;36;1049;2299
199207;W96-9;38;3722;8143
199207;W96-9;39;35982;90634
199207;W96-9;16;11321;28084
199207;W96-9;57;432;1420
199207;W96-9;58;2228;5148
199207;W96-9;37;1379;3000
199207;W96-9;40;12072;28206
199207;W96-9;03;334;934
199207;W96-9;06;3976;11675
199207;W96-9;35;2395;5650
199208;W96-1;01;16055;89700
199208;W96-1;02;39621;211143
199208;W96-1;12;32487;220030
199208;W96-1;56;4;16
199208;W96-1;04;1;1
199208;W96-1;05;5;27
199208;W96-1;50;2;2
199208;W96-1;07;1;3
199208;W96-1;08;7;7
199208;W96-1;11;71;201
199208;W96-1;13;6;43
199208;W96-1;14;852;2749
199208;W96-1;15;11;110
199208;W96-1;30;18;67
199208;W96-1;18;3;6
199208;W96-1;19;53;676
199208;W96-1;20;1282;3162
199208;W96-1;21;34;43
199208;W96-1;22;78;279
199208;W96-1;23;64;123
199208;W96-1;51;70;95
199208;W96-1;24;4;4
199208;W96-1;25;1424;7419
199208;W96-1;26;7;7
199208;W96-1;27;263;759
199208;W96-1;28;5;5
199208;W96-1;29;17;98
199208;W96-1;31;147;348
199208;W96-1;32;1478;9172
199208;W96-1;52;52;134
199208;W96-1;33;25;51
199208;W96-1;34;4;16
199208;W96-1;36;19;82
199208;W96-1;38;1320;3853
199208;W96-1;39;267;1729
199208;W96-1;16;327;1100
199208;W96-1;57;9;9
199208;W96-1;37;7;21
199208;W96-1;40;273;880
199208;W96-1;06;273;1273
199208;W96-1;35;130;685
199208;W96-2;01;45124;390658
199208;W96-2;02;161557;1118521
199208;W96-2;12;258190;2772941
199208;W96-2;56;83;429
199208;W96-2;04;48;229
199208;W96-2;05;188;615
199208;W96-2;50;10;96
199208;W96-2;07;36;161
199208;W96-2;08;103;710
199208;W96-2;11;1224;6895
199208;W96-2;13;80;303
199208;W96-2;14;6875;28416
199208;W96-2;15;256;1216
199208;W96-2;30;202;834
199208;W96-2;18;10;30
199208;W96-2;19;447;1322
199208;W96-2;20;54475;231048
199208;W96-2;21;671;1500
199208;W96-2;22;639;4372
199208;W96-2;23;308;857
199208;W96-2;51;337;1194
199208;W96-2;24;33;140
199208;W96-2;25;28086;377876
199208;W96-2;26;129;518
199208;W96-2;27;1915;4023
199208;W96-2;28;483;600
199208;W96-2;29;163;698
199208;W96-2;31;695;2806
199208;W96-2;32;8239;51812
199208;W96-2;52;441;1650
199208;W96-2;33;1313;1942
199208;W96-2;34;19;266
199208;W96-2;17;24;155
199208;W96-2;59;154;157
199208;W96-2;36;46;253
199208;W96-2;38;7550;24205
199208;W96-2;39;1525;4769
199208;W96-2;16;3401;18389
199208;W96-2;57;30;150
199208;W96-2;58;24;48
199208;W96-2;37;31;179
199208;W96-2;40;2235;8392
199208;W96-2;03;65;285
199208;W96-2;06;6188;58718
199208;W96-2;35;2081;4315
199208;W96-3;01;36394;271107
199208;W96-3;02;68424;282876
199208;W96-3;12;71095;210612
199208;W96-3;56;329;3312
199208;W96-3;04;20;47
199208;W96-3;05;683;1540
199208;W96-3;50;34;67
199208;W96-3;07;38;95
199208;W96-3;08;194;515
199208;W96-3;11;1923;4483
199208;W96-3;13;95;353
199208;W96-3;14;8491;20905
199208;W96-3;15;416;686
199208;W96-3;30;181;978
199208;W96-3;18;13;30
199208;W96-3;19;821;3815
199208;W96-3;20;14794;40459
199208;W96-3;21;359;677
199208;W96-3;22;673;2916
199208;W96-3;23;608;1119
199208;W96-3;51;120;666
199208;W96-3;24;100;164
199208;W96-3;25;9980;39163
199208;W96-3;26;175;396
199208;W96-3;27;3549;7008
199208;W96-3;28;111;196
199208;W96-3;29;409;2662
199208;W96-3;31;884;2150
199208;W96-3;32;3421;8364
199208;W96-3;52;112;456
199208;W96-3;33;1418;4010
199208;W96-3;34;33;114
199208;W96-3;17;55;72
199208;W96-3;59;26;36
199208;W96-3;36;196;331
199208;W96-3;38;5657;15660
199208;W96-3;39;4074;8150
199208;W96-3;16;2407;5754
199208;W96-3;57;16;43
199208;W96-3;58;3574;6189
199208;W96-3;37;39;164
199208;W96-3;40;2710;8256
199208;W96-3;03;30;147
199208;W96-3;06;3375;12785
199208;W96-3;35;1899;5769
199208;W96-4;01;25579;181696
199208;W96-4;02;94154;490205
199208;W96-4;12;130785;729824
199208;W96-4;56;212;1032
199208;W96-4;04;27;78
199208;W96-4;05;176;537
199208;W96-4;50;40;75
199208;W96-4;07;34;108
199208;W96-4;08;209;628
199208;W96-4;11;797;3129
199208;W96-4;13;178;414
199208;W96-4;14;8143;22770
199208;W96-4;15;148;766
199208;W96-4;30;227;1363
199208;W96-4;18;97;351
199208;W96-4;19;744;3976
199208;W96-4;20;19058;45572
199208;W96-4;21;990;1641
199208;W96-4;22;297;1738
199208;W96-4;23;696;1725
199208;W96-4;51;138;715
199208;W96-4;24;36;114
199208;W96-4;25;9201;43463
199208;W96-4;26;191;306
199208;W96-4;27;1277;3628
199208;W96-4;28;124;207
199208;W96-4;29;203;1352
199208;W96-4;31;1273;3062
199208;W96-4;32;6316;20599
199208;W96-4;52;140;461
199208;W96-4;33;551;1373
199208;W96-4;34;19;88
199208;W96-4;17;22;230
199208;W96-4;59;74;458
199208;W96-4;36;167;688
199208;W96-4;38;4800;16020
199208;W96-4;39;2902;7701
199208;W96-4;16;8365;42214
199208;W96-4;57;33;326
199208;W96-4;58;208;1742
199208;W96-4;37;19;112
199208;W96-4;40;2418;8977
199208;W96-4;03;139;559
199208;W96-4;06;3190;15530
199208;W96-4;35;3143;10132
199208;W96-5;01;26768;202915
199208;W96-5;02;89780;428564
199208;W96-5;12;268458;2066462
199208;W96-5;56;1550;5839
199208;W96-5;04;312;871
199208;W96-5;05;696;1857
199208;W96-5;50;49;472
199208;W96-5;07;332;805
199208;W96-5;08;110;456
199208;W96-5;11;4311;21790
199208;W96-5;13;563;2437
199208;W96-5;14;30448;110102
199208;W96-5;15;1136;4293
199208;W96-5;30;360;1426
199208;W96-5;18;166;462
199208;W96-5;19;3280;14919
199208;W96-5;20;89970;276659
199208;W96-5;21;8121;14589
199208;W96-5;22;626;1975
199208;W96-5;23;2593;6224
199208;W96-5;51;230;774
199208;W96-5;24;353;694
199208;W96-5;25;28026;225779
199208;W96-5;26;1205;3925
199208;W96-5;27;2293;5287
199208;W96-5;28;924;1419
199208;W96-5;29;253;1254
199208;W96-5;31;5228;23325
199208;W96-5;32;11748;46756
199208;W96-5;52;326;681
199208;W96-5;33;12283;21779
199208;W96-5;34;152;539
199208;W96-5;17;164;342
199208;W96-5;59;577;800
199208;W96-5;36;232;423
199208;W96-5;38;5078;15950
199208;W96-5;39;16622;43233
199208;W96-5;16;23054;136310
199208;W96-5;57;100;254
199208;W96-5;58;552;1753
199208;W96-5;37;213;530
199208;W96-5;40;12740;37161
199208;W96-5;03;257;1283
199208;W96-5;06;11300;76459
199208;W96-5;35;4657;12380
199208;W96-6;01;47109;364621
199208;W96-6;02;112424;568687
199208;W96-6;12;60951;468768
199208;W96-6;56;38;180
199208;W96-6;04;57;239
199208;W96-6;05;186;815
199208;W96-6;50;6;13
199208;W96-6;07;30;163
199208;W96-6;08;81;204
199208;W96-6;11;399;2105
199208;W96-6;13;201;852
199208;W96-6;14;5318;13886
199208;W96-6;15;196;1007
199208;W96-6;30;295;1694
199208;W96-6;18;19;59
199208;W96-6;19;672;4558
199208;W96-6;20;21013;47553
199208;W96-6;21;236;820
199208;W96-6;22;706;2699
199208;W96-6;23;413;2220
199208;W96-6;51;761;2068
199208;W96-6;24;12;62
199208;W96-6;25;5085;32318
199208;W96-6;26;85;305
199208;W96-6;27;1536;3301
199208;W96-6;28;87;168
199208;W96-6;29;188;716
199208;W96-6;31;589;2039
199208;W96-6;32;3762;14255
199208;W96-6;52;255;1129
199208;W96-6;33;2819;3707
199208;W96-6;34;21;85
199208;W96-6;17;26;86
199208;W96-6;59;87;546
199208;W96-6;36;55;323
199208;W96-6;38;4075;11756
199208;W96-6;39;1437;12710
199208;W96-6;16;1716;9434
199208;W96-6;57;14;333
199208;W96-6;58;73;402
199208;W96-6;37;31;103
199208;W96-6;40;2403;6324
199208;W96-6;03;30;124
199208;W96-6;06;1697;12267
199208;W96-6;35;2264;5141
199208;W96-7;01;18641;123870
199208;W96-7;02;73390;309813
199208;W96-7;12;505358;3919667
199208;W96-7;56;359;1119
199208;W96-7;04;953;1272
199208;W96-7;05;4928;8090
199208;W96-7;50;47;150
199208;W96-7;07;1220;1541
199208;W96-7;08;137;857
199208;W96-7;11;6202;30476
199208;W96-7;13;533;2253
199208;W96-7;14;89232;435807
199208;W96-7;15;2179;6018
199208;W96-7;30;191;774
199208;W96-7;18;766;5993
199208;W96-7;19;3881;16261
199208;W96-7;20;114525;570731
199208;W96-7;21;4817;10248
199208;W96-7;22;469;2325
199208;W96-7;23;2489;4507
199208;W96-7;51;140;1141
199208;W96-7;24;975;1106
199208;W96-7;25;84072;698750
199208;W96-7;26;1827;5988
199208;W96-7;27;2019;4789
199208;W96-7;28;1405;1682
199208;W96-7;29;239;1142
199208;W96-7;31;6149;23178
199208;W96-7;32;37892;180960
199208;W96-7;52;191;489
199208;W96-7;33;19322;34625
199208;W96-7;34;193;455
199208;W96-7;17;1083;1172
199208;W96-7;59;1087;1211
199208;W96-7;36;148;556
199208;W96-7;38;3082;9321
199208;W96-7;39;18302;46587
199208;W96-7;16;49600;308514
199208;W96-7;57;122;350
199208;W96-7;58;1343;1504
199208;W96-7;37;1035;1282
199208;W96-7;40;11806;35192
199208;W96-7;03;89;223
199208;W96-7;06;41101;323200
199208;W96-7;35;4482;12256
199208;W96-8;01;5109;24174
199208;W96-8;02;26413;98139
199208;W96-8;12;121295;756925
199208;W96-8;56;23;138
199208;W96-8;04;24;77
199208;W96-8;05;90;241
199208;W96-8;50;65;211
199208;W96-8;07;32;53
199208;W96-8;08;68;1105
199208;W96-8;11;559;2181
199208;W96-8;13;113;364
199208;W96-8;14;18306;68174
199208;W96-8;15;108;295
199208;W96-8;30;54;736
199208;W96-8;18;6;15
199208;W96-8;19;332;1190
199208;W96-8;20;8855;44668
199208;W96-8;21;290;570
199208;W96-8;22;496;1820
199208;W96-8;23;386;936
199208;W96-8;51;73;209
199208;W96-8;24;16;26
199208;W96-8;25;13121;118230
199208;W96-8;26;337;648
199208;W96-8;27;436;1091
199208;W96-8;28;24;45
199208;W96-8;29;95;157
199208;W96-8;31;1431;4035
199208;W96-8;32;13321;47435
199208;W96-8;52;74;242
199208;W96-8;33;546;1566
199208;W96-8;34;23;50
199208;W96-8;17;5;73
199208;W96-8;59;14;19
199208;W96-8;36;53;89
199208;W96-8;38;1085;3142
199208;W96-8;39;1377;3625
199208;W96-8;16;2710;12143
199208;W96-8;57;32;148
199208;W96-8;58;14;47
199208;W96-8;37;14;60
199208;W96-8;40;2880;9198
199208;W96-8;03;18;95
199208;W96-8;06;4469;34680
199208;W96-8;35;951;2135
199208;W96-9;02;22734;48161
199208;W96-9;12;56430;148383
199208;W96-9;56;3478;16369
199208;W96-9;04;823;1845
199208;W96-9;05;3247;7712
199208;W96-9;50;355;1005
199208;W96-9;07;835;2086
199208;W96-9;08;521;1518
199208;W96-9;11;1861;5251
199208;W96-9;13;1060;3248
199208;W96-9;14;19222;48422
199208;W96-9;15;3249;9125
199208;W96-9;30;2333;8726
199208;W96-9;18;851;1871
199208;W96-9;19;5599;12499
199208;W96-9;20;76423;209730
199208;W96-9;21;16582;40455
199208;W96-9;22;2028;5203
199208;W96-9;23;2697;6026
199208;W96-9;51;916;2079
199208;W96-9;24;989;2041
199208;W96-9;25;6037;17744
199208;W96-9;26;994;2627
199208;W96-9;27;7869;15888
199208;W96-9;28;2153;5120
199208;W96-9;29;1393;2862
199208;W96-9;31;4248;10700
199208;W96-9;32;7582;20830
199208;W96-9;52;707;1798
199208;W96-9;33;30926;74147
199208;W96-9;34;558;1688
199208;W96-9;17;804;1817
199208;W96-9;59;2793;5149
199208;W96-9;36;1459;3181
199208;W96-9;38;4147;9148
199208;W96-9;39;25682;69196
199208;W96-9;16;13434;33879
199208;W96-9;57;505;1653
199208;W96-9;58;1439;3839
199208;W96-9;37;1218;2570
199208;W96-9;40;16134;40617
199208;W96-9;03;497;1652
199208;W96-9;06;3601;10596
199208;W96-9;35;2307;5118
199209;W96-1;01;9449;47801
199209;W96-1;02;24262;103211
199209;W96-1;12;19894;99724
199209;W96-1;04;3;11
199209;W96-1;05;7;11
199209;W96-1;08;16;26
199209;W96-1;11;34;164
199209;W96-1;13;10;16
199209;W96-1;14;218;475
199209;W96-1;15;16;20
199209;W96-1;30;18;64
199209;W96-1;18;1;1
199209;W96-1;19;15;95
199209;W96-1;20;329;774
199209;W96-1;21;19;21
199209;W96-1;22;39;149
199209;W96-1;23;130;154
199209;W96-1;51;27;64
199209;W96-1;25;381;1571
199209;W96-1;26;7;7
199209;W96-1;27;69;215
199209;W96-1;29;9;17
199209;W96-1;31;99;216
199209;W96-1;32;1022;4674
199209;W96-1;52;29;57
199209;W96-1;33;63;98
199209;W96-1;34;11;32
199209;W96-1;36;5;11
199209;W96-1;38;555;1364
199209;W96-1;39;188;537
199209;W96-1;16;312;1663
199209;W96-1;58;5;5
199209;W96-1;37;0;2
199209;W96-1;40;107;391
199209;W96-1;03;3;7
199209;W96-1;06;82;273
199209;W96-1;35;109;263
199209;W96-2;01;16987;124158
199209;W96-2;02;59838;300040
199209;W96-2;12;113477;1182358
199209;W96-2;56;37;104
199209;W96-2;04;30;136
199209;W96-2;05;252;533
199209;W96-2;50;1;3
199209;W96-2;07;44;123
199209;W96-2;08;39;115
199209;W96-2;11;431;2292
199209;W96-2;13;71;219
199209;W96-2;14;1921;7094
199209;W96-2;15;84;343
199209;W96-2;30;91;299
199209;W96-2;18;4;6
199209;W96-2;19;353;1726
199209;W96-2;20;11237;28515
199209;W96-2;21;271;361
199209;W96-2;22;472;1518
199209;W96-2;23;454;1353
199209;W96-2;51;313;628
199209;W96-2;24;8;8
199209;W96-2;25;5090;50907
199209;W96-2;26;68;198
199209;W96-2;27;978;1602
199209;W96-2;28;213;390
199209;W96-2;29;75;424
199209;W96-2;31;342;1315
199209;W96-2;32;8276;37178
199209;W96-2;52;459;1397
199209;W96-2;33;419;576
199209;W96-2;34;25;161
199209;W96-2;17;73;170
199209;W96-2;59;104;110
199209;W96-2;36;35;123
199209;W96-2;38;2675;6488
199209;W96-2;39;2063;4260
199209;W96-2;16;2010;8473
199209;W96-2;57;69;320
199209;W96-2;58;17;54
199209;W96-2;37;21;23
199209;W96-2;40;707;2605
199209;W96-2;03;19;120
199209;W96-2;06;1396;12881
199209;W96-2;35;1569;2507
199209;W96-3;01;25965;168463
199209;W96-3;02;67601;246754
199209;W96-3;12;67174;191169
199209;W96-3;56;204;565
199209;W96-3;04;29;57
199209;W96-3;05;636;1255
199209;W96-3;50;5;5
199209;W96-3;07;45;126
199209;W96-3;08;159;449
199209;W96-3;11;813;2287
199209;W96-3;13;106;456
199209;W96-3;14;4630;12412
199209;W96-3;15;94;174
199209;W96-3;30;236;1192
199209;W96-3;18;50;87
199209;W96-3;19;580;2966
199209;W96-3;20;4058;9038
199209;W96-3;21;299;501
199209;W96-3;22;553;3217
199209;W96-3;23;856;1818
199209;W96-3;51;131;448
199209;W96-3;24;19;42
199209;W96-3;25;7487;30783
199209;W96-3;26;139;370
199209;W96-3;27;2774;4896
199209;W96-3;28;86;187
199209;W96-3;29;250;904
199209;W96-3;31;1315;3986
199209;W96-3;32;3174;8574
199209;W96-3;52;162;335
199209;W96-3;33;429;1028
199209;W96-3;34;25;70
199209;W96-3;17;51;94
199209;W96-3;59;28;79
199209;W96-3;36;172;451
199209;W96-3;38;3407;8275
199209;W96-3;39;4239;8193
199209;W96-3;16;1857;5123
199209;W96-3;57;12;20
199209;W96-3;58;1535;2585
199209;W96-3;37;13;29
199209;W96-3;40;1400;4056
199209;W96-3;03;20;88
199209;W96-3;06;2924;11599
199209;W96-3;35;1478;3400
199209;W96-4;01;18422;105390
199209;W96-4;02;67981;288697
199209;W96-4;12;82659;335021
199209;W96-4;56;113;454
199209;W96-4;04;34;62
199209;W96-4;05;168;352
199209;W96-4;50;15;34
199209;W96-4;07;59;121
199209;W96-4;08;134;428
199209;W96-4;11;684;2044
199209;W96-4;13;154;423
199209;W96-4;14;2409;6353
199209;W96-4;15;164;271
199209;W96-4;30;154;563
199209;W96-4;18;44;264
199209;W96-4;19;391;1490
199209;W96-4;20;4803;9414
199209;W96-4;21;607;989
199209;W96-4;22;265;1631
199209;W96-4;23;472;939
199209;W96-4;51;187;692
199209;W96-4;24;16;35
199209;W96-4;25;3500;14584
199209;W96-4;26;106;287
199209;W96-4;27;695;1593
199209;W96-4;28;34;176
199209;W96-4;29;206;795
199209;W96-4;31;891;2068
199209;W96-4;32;5105;14757
199209;W96-4;52;107;424
199209;W96-4;33;263;824
199209;W96-4;34;38;98
199209;W96-4;17;47;185
199209;W96-4;59;131;435
199209;W96-4;36;169;668
199209;W96-4;38;1696;4536
199209;W96-4;39;3194;6578
199209;W96-4;16;6664;35332
199209;W96-4;57;32;61
199209;W96-4;58;69;330
199209;W96-4;37;39;73
199209;W96-4;40;1506;2919
199209;W96-4;03;29;151
199209;W96-4;06;1161;5081
199209;W96-4;35;1739;3733
199209;W96-5;01;18296;107906
199209;W96-5;02;61486;257728
199209;W96-5;12;179646;1220244
199209;W96-5;56;445;2063
199209;W96-5;04;467;840
199209;W96-5;05;1090;2428
199209;W96-5;50;38;329
199209;W96-5;07;558;1020
199209;W96-5;08;73;242
199209;W96-5;11;1975;10300
199209;W96-5;13;358;732
199209;W96-5;14;11426;30799
199209;W96-5;15;303;916
199209;W96-5;30;180;622
199209;W96-5;18;85;166
199209;W96-5;19;1509;5732
199209;W96-5;20;24031;47423
199209;W96-5;21;5107;7516
199209;W96-5;22;613;1595
199209;W96-5;23;2579;6052
199209;W96-5;51;240;611
199209;W96-5;24;275;456
199209;W96-5;25;7529;53857
199209;W96-5;26;725;2418
199209;W96-5;27;1130;3314
199209;W96-5;28;563;782
199209;W96-5;29;56;255
199209;W96-5;31;3779;15970
199209;W96-5;32;10920;36767
199209;W96-5;52;180;268
199209;W96-5;33;3843;5824
199209;W96-5;34;211;482
199209;W96-5;17;312;415
199209;W96-5;59;330;490
199209;W96-5;36;200;374
199209;W96-5;38;2267;5142
199209;W96-5;39;17474;40079
199209;W96-5;16;12722;71346
199209;W96-5;57;61;285
199209;W96-5;58;230;456
199209;W96-5;37;323;680
199209;W96-5;40;5813;14136
199209;W96-5;03;70;346
199209;W96-5;06;4104;24531
199209;W96-5;35;3766;7538
199209;W96-6;01;32919;205464
199209;W96-6;02;95127;376513
199209;W96-6;12;46490;280449
199209;W96-6;56;43;127
199209;W96-6;04;31;82
199209;W96-6;05;200;581
199209;W96-6;50;16;116
199209;W96-6;07;35;76
199209;W96-6;08;115;267
199209;W96-6;11;173;1003
199209;W96-6;13;205;890
199209;W96-6;14;2648;4742
199209;W96-6;15;126;354
199209;W96-6;30;145;842
199209;W96-6;18;6;36
199209;W96-6;19;220;979
199209;W96-6;20;5814;11187
199209;W96-6;21;254;1170
199209;W96-6;22;750;1883
199209;W96-6;23;430;1307
199209;W96-6;51;845;1865
199209;W96-6;24;16;34
199209;W96-6;25;1902;8773
